Mated_Scores,Non_Mated_Scores
0.05591915175318718,0.06336546689271927
0.6306988000869751,0.18959017097949982
0.6102151870727539,0.2894767224788666
0.32692551612854004,0.02231505699455738
0.0003949871752411127,0.46594157814979553
0.09430541098117828,0.8814518451690674
0.17278185486793518,0.008490263484418392
0.13921451568603516,0.03626510873436928
0.7097708582878113,0.002766889054328203
4.562433605315164e-05,3.1042651244206354e-05
0.7779411673545837,0.003677298314869404
0.32259905338287354,0.6951627135276794
0.07099276781082153,0.6353507041931152
0.9668066501617432,0.00906242523342371
0.21710245311260223,3.310935198896914e-06
0.012813232839107513,0.004462196491658688
0.9918273687362671,0.002898807404562831
0.15458720922470093,1.545712621009443e-05
0.21610112488269806,0.1910174936056137
0.006816800683736801,0.2646649479866028
0.09619014710187912,0.9638773202896118
0.10755903273820877,0.752318263053894
0.564215362071991,7.364687189692631e-05
0.9890005588531494,0.02665574662387371
0.866526186466217,0.6513803005218506
0.9509444236755371,0.530962347984314
0.9777019023895264,0.005388854071497917
0.9076535701751709,0.023221638053655624
0.765067994594574,0.002002888126298785
0.8044846057891846,0.004039452876895666
0.7351859211921692,0.22752206027507782
0.008569221012294292,0.12205903977155685
0.25184252858161926,0.001091905520297587
0.48993808031082153,0.09883589297533035
0.0007357719005085528,0.028467046096920967
0.9808762669563293,0.13697892427444458
0.8573712706565857,0.24167542159557343
0.7410009503364563,0.011728477664291859
0.7569329738616943,0.032901179045438766
0.9549553990364075,0.03149939328432083
0.9854965806007385,0.15182095766067505
0.2072426676750183,0.003752801101654768
0.8985897898674011,0.1796770542860031
0.7088491916656494,4.012065983260982e-05
0.6050004363059998,0.004140480887144804
0.4692569375038147,4.75047345389612e-05
0.03009778819978237,0.03314043581485748
0.9967137575149536,0.00010169082088395953
0.01641526259481907,0.1401633471250534
0.967923104763031,0.005321780685335398
0.6470429301261902,3.932899517167243e-07
0.8662735223770142,0.27941057085990906
0.3518788516521454,1.2929235708725173e-06
0.018216554075479507,9.689182661531959e-06
0.9179043173789978,0.1224486455321312
0.9680318832397461,0.537471354007721
0.835826575756073,0.004190686624497175
0.04234595596790314,8.02248323452659e-05
0.09324301779270172,0.11052002757787704
0.15001125633716583,0.0066263857297599316
0.011481172405183315,0.00012448683264665306
0.01553373597562313,6.324541755020618e-05
0.8999378681182861,0.8440074920654297
0.27990028262138367,0.002397945150732994
0.048138055950403214,0.3374325931072235
0.8372676372528076,0.008155010640621185
0.009591294452548027,0.05082114413380623
0.04168321192264557,0.31384381651878357
0.9565995335578918,0.3975728750228882
0.6166979074478149,0.000265316542936489
0.9111282229423523,0.009569919668138027
0.008108090609312057,0.433307945728302
0.9831382036209106,0.01712065190076828
0.9915006160736084,9.585329098626971e-05
0.529730498790741,0.0032443455420434475
0.5956377387046814,0.0863126814365387
0.4077530801296234,0.2653130292892456
0.0043556480668485165,0.9864252805709839
0.9411256909370422,0.04211616888642311
0.2893160879611969,0.13487720489501953
0.9064304828643799,0.00046739817480556667
0.7219008803367615,0.419179230928421
0.1545652598142624,0.038729362189769745
0.565929114818573,0.012140311300754547
0.5371994972229004,0.8009775876998901
0.42102089524269104,0.023273371160030365
0.9461210370063782,0.1455961912870407
0.994766354560852,5.768150117546611e-07
0.16126716136932373,0.0021022011060267687
0.9825282692909241,4.464167795958929e-05
0.7504727840423584,0.0008928009774535894
0.014487454667687416,0.4616233706474304
0.4505748152732849,8.270302714663558e-06
0.01536970678716898,0.16222062706947327
0.9647022485733032,0.002769418992102146
0.7849931716918945,0.5253310203552246
0.02195858582854271,0.02827843837440014
0.8942524194717407,0.008974985219538212
0.03703588992357254,4.261031062924303e-05
0.8937653303146362,0.0037613429594784975
0.12104004621505737,0.0551600307226181
0.7448373436927795,0.04421960189938545
0.02819940634071827,0.6488167643547058
0.057750992476940155,0.7182166576385498
0.000469791964860633,0.0001328353100689128
0.026792770251631737,0.18265429139137268
0.906217098236084,0.0428256131708622
0.2139938622713089,0.37260809540748596
0.12608465552330017,0.002391322748735547
0.039891064167022705,0.874793291091919
0.0632568746805191,0.0004031159623991698
0.16977731883525848,0.0027427985332906246
0.16430768370628357,0.044941775500774384
0.9295198321342468,0.04591579735279083
0.9002186059951782,0.467439204454422
0.6266927123069763,0.029210174456238747
0.6745869517326355,0.0049189357087016106
0.03323480486869812,0.2082444131374359
0.7582494616508484,7.513241143897176e-05
0.9461730122566223,0.2776375412940979
0.27409180998802185,0.09356620907783508
0.941154420375824,0.03615514561533928
0.2824057340621948,0.10666736960411072
0.8053220510482788,0.1549527496099472
0.9649952054023743,0.006858981680124998
0.4588668942451477,0.6078949570655823
0.0028669361490756273,8.237111046582868e-07
0.11950068920850754,0.0007440924528054893
0.09899543970823288,0.005415068473666906
0.9949101805686951,0.3526281714439392
0.6242276430130005,0.24678224325180054
0.21797385811805725,0.0029468880966305733
0.460880309343338,0.014429783448576927
0.9849746823310852,0.20931124687194824
0.4046231210231781,7.205175620583759e-07
0.7385637164115906,0.3278137743473053
0.1689472496509552,1.0178564480156638e-05
0.7727148532867432,4.3529081494853017e-07
0.7025632858276367,0.0005823388928547502
0.9888907670974731,8.815005276119336e-05
0.9541816711425781,0.0367165207862854
0.9882891178131104,0.0007896756287664175
0.9907304644584656,0.006467281840741634
0.9928626418113708,0.1370532363653183
0.46510347723960876,0.00244060717523098
0.24070078134536743,0.001516877207905054
0.820009171962738,0.7725896239280701
0.471505343914032,0.6324283480644226
0.586644172668457,0.02327803149819374
0.0824994444847107,0.6911017298698425
0.8686127066612244,0.15180525183677673
0.8176982998847961,0.0006714800256304443
0.1742679923772812,0.0012644960079342127
0.8905064463615417,0.9194806814193726
0.015155882574617863,0.485121488571167
0.990412175655365,0.33126115798950195
0.0010541776427999139,0.007965471595525742
0.18563897907733917,0.0386664941906929
0.9626374840736389,5.128859356773319e-06
0.3059501051902771,0.8330420255661011
0.20766669511795044,0.0037737349048256874
0.19688327610492706,9.592595233698376e-07
0.8231874108314514,0.0004810282844118774
0.06157686933875084,0.3664589822292328
0.046223677694797516,0.14423681795597076
0.3401269018650055,0.0002296411112183705
0.8333004117012024,2.572376797616016e-05
0.9945845007896423,0.011728467419743538
0.745180070400238,1.0560012924543116e-05
0.8960458040237427,0.0788634791970253
0.9789363145828247,0.02203247882425785
0.0012192967114970088,0.5011688470840454
0.00107731728348881,0.08368250727653503
0.9553704261779785,0.08521884679794312
0.10986305773258209,0.00025733179063536227
0.8997957110404968,6.112281698733568e-05
0.7734996676445007,3.8441077776951715e-05
0.0023721614852547646,0.3582576811313629
0.9498175382614136,0.0001136664577643387
0.9371001720428467,7.045480015221983e-05
0.0004150854074396193,0.00233656819909811
0.13225533068180084,0.48177099227905273
0.6277667880058289,0.4690946340560913
0.9684630632400513,0.8892971277236938
0.6195060014724731,0.751947283744812
0.15271209180355072,0.10185474902391434
0.8712680339813232,1.6263991710729897e-05
0.22215969860553741,0.06514906138181686
0.9044013023376465,0.0269311536103487
0.995451033115387,0.021484315395355225
0.07514527440071106,0.00013162335380911827
0.901462972164154,0.31360048055648804
0.013071898370981216,0.8053572177886963
0.9597336649894714,0.9423263669013977
0.9622999429702759,0.13220149278640747
0.8150861859321594,0.004923531319946051
0.9513994455337524,0.03289293125271797
0.8367716073989868,0.3186987340450287
0.6597445011138916,3.0679952033096924e-05
0.2777637839317322,0.0009875533869490027
0.9907714128494263,0.9369066953659058
0.18654276430606842,0.39826712012290955
0.6229611039161682,0.005250414367765188
0.9062371850013733,0.3704841434955597
0.0021323803812265396,0.7727881669998169
0.10925561934709549,0.0028441103640943766
0.18176285922527313,0.9833109378814697
0.8689106702804565,0.1418529450893402
0.9538447856903076,0.0008913381607271731
0.9913124442100525,0.003485002089291811
0.9676129221916199,0.5492027997970581
0.9819005131721497,0.028267642483115196
0.216116800904274,0.01960454322397709
0.2384771704673767,0.0008829251164570451
0.5255614519119263,0.00027228333055973053
0.9221576452255249,1.3638497875945177e-05
0.6139320731163025,0.00021810892212670296
0.9966409206390381,0.0006094039417803288
0.00961179006844759,2.859370033547748e-05
0.038398224860429764,0.07747078686952591
0.6328116655349731,0.1450892686843872
0.9562215209007263,0.3509233295917511
0.982165515422821,0.0010853243293240666
0.9198521971702576,0.3072882890701294
0.9427672028541565,0.22724191844463348
0.09013103693723679,0.6148408651351929
0.2336883544921875,0.046166107058525085
0.02128779888153076,0.001990698277950287
0.02539420686662197,0.39470699429512024
0.8544605374336243,0.03561781346797943
0.7195995450019836,0.10681230574846268
0.9385526180267334,0.00039135789847932756
0.2792118787765503,0.030839664861559868
0.006966796703636646,0.00030120561132207513
0.9796257615089417,0.0041063944809138775
0.04129625856876373,0.035688478499650955
0.17728203535079956,0.4256313443183899
0.9511014223098755,0.029337815940380096
0.9780736565589905,0.02545541152358055
0.9421586990356445,0.5114972591400146
0.5013551712036133,0.02776019647717476
0.468596488237381,0.025714751332998276
0.186101496219635,0.0003483901091385633
0.8301184773445129,2.3795769266143907e-06
0.0006981315673328936,0.027809349820017815
0.9750515222549438,0.0032839770428836346
0.7883033752441406,0.1362464278936386
0.8116100430488586,2.7127291559736477e-06
0.00678064813837409,0.007356713991612196
0.07385798543691635,0.7263387441635132
0.9695861339569092,0.7231680154800415
0.8459359407424927,0.0028991051949560642
0.9979948997497559,0.755321204662323
0.13063295185565948,2.616595224935736e-07
0.715873122215271,0.049197595566511154
0.024891143664717674,0.048161186277866364
0.20359671115875244,0.26538142561912537
0.9961856007575989,0.008272732608020306
0.5027867555618286,0.07828390598297119
0.6444879174232483,0.007590702269226313
0.6639527678489685,0.009637150913476944
0.8168209791183472,0.902427613735199
0.8846935033798218,0.03856842219829559
0.022084077820181847,0.12697254121303558
0.1645238697528839,7.390986138489097e-05
0.9904859662055969,2.5153667593258433e-07
0.9861964583396912,5.917360249441117e-05
0.020240681245923042,5.814636097056791e-05
0.2877767086029053,0.5905845165252686
0.2068684697151184,0.00843376386910677
0.8755491375923157,0.6730937957763672
0.9150267243385315,0.02883543074131012
1.8743092368822545e-05,0.433224618434906
0.9806023836135864,0.763768196105957
0.9523826241493225,0.8020944595336914
0.7082502841949463,0.17677488923072815
0.7354990839958191,0.10736977308988571
0.9645859003067017,0.10153597593307495
0.8802056312561035,0.9786874651908875
0.22622331976890564,0.014651183038949966
0.08477339148521423,0.0323668010532856
0.09992186725139618,0.6122913956642151
0.07437971234321594,0.00032933789771050215
0.3413432836532593,0.534706175327301
0.175754114985466,0.003000051248818636
0.12282799929380417,0.038491617888212204
0.8704686760902405,0.11222979426383972
0.0006985135260038078,0.830518901348114
0.03487627953290939,0.0072235288098454475
0.04654325544834137,0.04889974370598793
0.7968552112579346,0.06740749627351761
0.009467974305152893,0.0012546045472845435
0.43308576941490173,0.003139222739264369
0.505597710609436,4.271527723176405e-05
0.7656829357147217,0.6365264654159546
0.28589004278182983,0.8450430631637573
0.5853450298309326,0.11645500361919403
0.015565617941319942,0.03815360739827156
0.9959568381309509,0.00022087218530941755
0.9725314378738403,0.7356439232826233
0.8092448711395264,2.2149829419504385e-06
0.6930110454559326,0.0026119393296539783
0.8233476877212524,0.0003795205557253212
0.8247882723808289,0.6037673354148865
0.7957733273506165,3.613417720771395e-05
0.932508647441864,0.09836555272340775
0.9688261151313782,0.024392014369368553
0.1311565339565277,0.003907239064574242
0.49791860580444336,0.0297952089458704
0.9752829074859619,0.2042156308889389
0.6301990747451782,0.012690866366028786
0.0004934518365189433,0.033225949853658676
0.02147912234067917,0.0011422955431044102
0.9722414612770081,0.9056593179702759
0.9852594137191772,0.0061137001030147076
0.9849653244018555,0.047420378774404526
0.03105103224515915,0.0031184516847133636
0.8058337569236755,0.033805280923843384
0.7658209800720215,0.011828526854515076
0.9797720909118652,0.0008700978360138834
0.7895238995552063,0.0011401278898119926
0.54405277967453,0.005544779356569052
0.3677610754966736,4.823346171178855e-05
0.9746487736701965,0.03581215441226959
0.9925260543823242,0.9921680092811584
0.9338730573654175,0.25743013620376587
0.4266014099121094,5.627438895317027e-06
0.0036403946578502655,0.04066424071788788
0.31177982687950134,0.05321665480732918
0.235674187541008,0.262968510389328
0.0017352344002574682,0.020077286288142204
0.9750648736953735,0.001672500977292657
0.023123890161514282,0.38367825746536255
0.919835090637207,0.2645159363746643
0.9089231491088867,0.1525888442993164
0.9940561056137085,0.008835992775857449
0.7931979894638062,0.10002235323190689
0.09997232258319855,0.012093598954379559
0.08187316358089447,6.208198556123534e-06
0.9736790060997009,0.0014167792396619916
0.05512724071741104,0.09164926409721375
0.62422114610672,0.0003793176729232073
0.6597893834114075,0.14341440796852112
0.6011967062950134,0.802750289440155
0.8810243606567383,0.7461457848548889
0.9414721131324768,0.2707730233669281
0.3259812593460083,1.6197692502828431e-06
0.16901981830596924,0.13945651054382324
0.7875311970710754,0.03585056960582733
0.15834186971187592,0.34388914704322815
0.8330937027931213,0.34642449021339417
0.1277121603488922,0.025672685354948044
0.22823552787303925,0.00040675298077985644
0.5560004711151123,8.900739339878783e-05
0.5668225884437561,0.00107146380469203
0.07161284983158112,4.201855517749209e-06
0.00010013253631768748,0.8990577459335327
0.08862802386283875,0.5647783875465393
0.9884461164474487,0.0035879947245121002
0.22150564193725586,0.017287638038396835
0.975303053855896,1.8053064820833242e-08
0.9783344268798828,2.757216316240374e-05
0.9873272776603699,0.31622499227523804
0.9946185350418091,0.032867271453142166
0.9885824918746948,0.0533100962638855
0.6596984267234802,0.009518029168248177
0.42553460597991943,0.0057062506675720215
0.8916038870811462,0.03513260930776596
0.003966237418353558,6.793431566620711e-06
2.1939509679214098e-05,0.8085779547691345
0.023258699104189873,0.10894665867090225
0.0003596714814193547,0.19101202487945557
0.7577146887779236,0.8822845220565796
0.507724404335022,0.9857197403907776
0.0124809043481946,0.004011887591332197
0.00026045224512927234,0.021187135949730873
0.08700000494718552,0.2234651893377304
0.2414650321006775,0.0020287614315748215
0.08877535164356232,0.0017237466527149081
0.48017337918281555,0.001573114306665957
0.06221666932106018,0.012286728248000145
0.42518821358680725,0.04228423535823822
0.9952219128608704,0.08163768798112869
0.9878701567649841,2.4026489882089663e-06
0.9732531309127808,0.31426188349723816
0.9965439438819885,0.0005648192600347102
0.0010776036651805043,0.777564287185669
0.6493425965309143,0.022878656163811684
0.6658254265785217,0.039968203753232956
0.983727216720581,0.10181339830160141
0.9775562882423401,0.02000635489821434
0.8920237421989441,0.002632704097777605
0.8009715676307678,0.00030353604233823717
0.9066017866134644,7.030017172837688e-07
0.70851731300354,0.0012730822199955583
0.022995736449956894,0.8167690634727478
0.18488065898418427,0.35005372762680054
0.12854795157909393,0.003664228832349181
0.9816161394119263,0.0035537772346287966
0.0006766410078853369,0.04794750362634659
0.022834332659840584,0.8408103585243225
4.404965636695124e-08,0.2606247067451477
0.9212462902069092,0.984811544418335
0.9467057585716248,0.7289485335350037
0.042343709617853165,0.0022452925331890583
0.9017093181610107,0.004820396192371845
0.13645565509796143,0.0029767798259854317
0.44097900390625,0.22051197290420532
0.4765554964542389,0.00010133536125067621
0.1769426167011261,0.009136884473264217
0.9888667464256287,0.0038865895476192236
0.49361652135849,2.7393872414904763e-07
0.5571925640106201,0.006279285531491041
0.22877469658851624,6.232638406800106e-05
0.009465845301747322,0.7990168929100037
0.9651449918746948,0.5012909173965454
0.7907013893127441,0.002799538429826498
0.8321938514709473,0.5591214895248413
0.8388196229934692,0.014157908968627453
0.43044036626815796,3.203315657174244e-07
0.9365610480308533,0.008490760810673237
0.5797132849693298,0.006507469341158867
0.8738687038421631,0.00023361359490081668
0.5321140289306641,0.10312595218420029
0.18486973643302917,0.0015535340644419193
0.3189018666744232,0.6922318339347839
0.585929274559021,0.5396112203598022
0.9890056252479553,0.1064048558473587
0.5420188307762146,0.12482738494873047
0.0038827478419989347,0.011768927797675133
0.605496883392334,0.016115829348564148
0.275829553604126,0.4116802215576172
0.968871533870697,0.6462206244468689
0.9900340437889099,0.9966668486595154
0.3463500738143921,0.007128165103495121
0.01968877948820591,0.003426845883950591
0.986276388168335,0.022736821323633194
0.9484520554542542,0.7135596871376038
0.7472147345542908,0.0012754027266055346
0.03671490401029587,0.04874159395694733
0.19667178392410278,5.730772954848362e-06
0.9865831732749939,0.006271304562687874
0.07396471500396729,0.0006047382485121489
0.8646904826164246,0.3456208109855652
0.8530297875404358,2.2944763259147294e-05
0.6633696556091309,0.3959163725376129
0.5568857192993164,0.9335007667541504
0.8985605239868164,0.6655298471450806
0.9290327429771423,0.006247748155146837
0.02738676220178604,0.3222452700138092
0.8543018102645874,0.001560215256176889
0.005503787659108639,0.38127583265304565
0.7594638466835022,0.8991182446479797
0.7457869052886963,0.008203883655369282
0.9823973178863525,0.4532628059387207
0.877220869064331,4.752068605284876e-08
0.9770696759223938,0.8438045382499695
0.9161583781242371,0.05421274155378342
0.222319096326828,0.6737414598464966
0.9015413522720337,0.011652352288365364
0.9884849786758423,0.0068379719741642475
0.3372865617275238,0.08224750310182571
0.9833109378814697,0.10006596893072128
0.21169480681419373,0.0018586249789223075
0.38566598296165466,0.00015964363410603255
0.8350730538368225,0.0011165954638272524
0.7869459986686707,0.7460236549377441
0.9105823636054993,0.029089368879795074
0.7939556837081909,0.13531804084777832
0.6936960220336914,0.261494904756546
0.012812098488211632,0.031387750059366226
0.4768778681755066,0.06580004096031189
0.014995754696428776,1.4445198814883042e-07
0.34375879168510437,0.9657114148139954
0.6569949984550476,0.004278175998479128
0.9613943696022034,0.059826623648405075
0.6136430501937866,0.004988724831491709
0.6486095786094666,0.7943141460418701
0.1402309536933899,5.663661795551889e-06
0.674160361289978,0.003113729413598776
0.9697198271751404,0.14546264708042145
0.003701060311868787,0.17188462615013123
0.5161862969398499,0.001109784236177802
2.4939341528806835e-05,0.00016711185162421316
0.010051585733890533,0.00041517408681102097
0.0025072586722671986,0.14084583520889282
0.8010329008102417,0.008717896416783333
0.03553346171975136,0.0008884383132681251
0.9481939077377319,0.00019191726460121572
0.030602116137742996,0.001647068653255701
0.6980901956558228,0.43656209111213684
0.6432009339332581,2.4839291654643603e-06
0.006705971900373697,8.061071275733411e-05
0.732789158821106,9.35149219003506e-05
0.007197245489805937,0.04016171768307686
0.9416518807411194,0.349265992641449
0.026699701324105263,0.6812930107116699
0.8725152015686035,0.014080887660384178
0.9319892525672913,0.8186330199241638
